,State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Latitude,Longitude
4624,LAGOS,MUSHIN,ILUPEJU,24-16-05-013,"35, OWODUNNI ST.",84,362,True,-1,False,False,False,False,UNKNOWN,39,30,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82421/result_31202_1677504283_thumb.jpg,6.5365422,3.3648689
4625,LAGOS,MUSHIN,ILUPEJU,24-16-05-014,"18, OYEWOLE ST.",86,463,True,-1,False,False,False,False,UNKNOWN,38,36,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82422/result_31203_1677504386_thumb.jpg,6.5373957,3.3643147
4626,LAGOS,MUSHIN,ILUPEJU,24-16-05-015,"2, OYEWOLE ST.",69,572,True,-1,False,False,False,False,UNKNOWN,36,22,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82423/result_31204_1677504472_thumb.jpg,6.5489734,3.3584469
4627,LAGOS,MUSHIN,ILUPEJU,24-16-05-016,"4, ODOGBOLU ST.",122,678,True,-1,False,False,False,False,UNKNOWN,58,50,9,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82424/result_31205_1677504551_thumb.jpg,6.539076,3.3656991
4628,LAGOS,MUSHIN,ILUPEJU,24-16-05-019,IBIWOYE OBA/DANCOLE JUNTION,80,512,True,-1,True,False,False,False,UNKNOWN,49,25,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82427/result_31208_1677505058_thumb.jpg,6.5566947,3.3591224
4629,LAGOS,MUSHIN,ILUPEJU,24-16-05-020,AWOYOKUN/SULE BADA JUNCTION,83,478,True,-1,False,False,False,False,UNKNOWN,49,22,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82428/result_31209_1677505365_thumb.jpg,6.5354575,3.3625574
4630,LAGOS,MUSHIN,ILUPEJU,24-16-05-022,AWOYOKUN/SANWO JUNCTION,70,477,True,-1,False,False,False,False,UNKNOWN,44,18,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82430/result_31211_1677505589_thumb.jpg,6.5358809,3.3632953
4631,LAGOS,MUSHIN,ILUPEJU,24-16-05-025,"19, IDERA ST.",111,681,True,-1,False,False,False,False,UNKNOWN,77,23,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82433/result_31214_1677503191_thumb.jpg,6.5363318,3.3621352
4632,LAGOS,MUSHIN,ILUPEJU,24-16-05-027,"20, ADEGBOYEGA ST.",66,371,True,-1,False,False,False,False,UNKNOWN,48,15,0,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82435/result_31216_1677503389_thumb.jpg,6.5366295,3.3619117
4633,LAGOS,MUSHIN,ILUPEJU,24-16-05-028,"16, ADEGBOYEGA ST.",76,367,True,-1,False,False,False,False,UNKNOWN,40,22,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82436/result_31217_1677503555_thumb.jpg,6.5365836,3.3618202
4634,LAGOS,MUSHIN,ILUPEJU,24-16-05-031,OPPOSITE RAILWAY STATION I,47,395,True,-1,False,False,False,False,UNKNOWN,37,7,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82439/result_31220_1677504288_thumb.jpg,6.5353426,3.3603224
4635,LAGOS,MUSHIN,ILUPEJU,24-16-05-032,OPPOSITE RAILWAY STATION II,22,225,True,-1,False,True,False,False,UNKNOWN,15,2,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82440/result_31221_1677504416_thumb.jpg,6.5353426,3.3603224
4636,LAGOS,MUSHIN,ILUPEJU,24-16-05-033,"48, ISEYIN ST.",151,692,True,-1,False,False,False,False,UNKNOWN,91,44,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82441/result_31222_1677504549_thumb.jpg,6.5379918,3.3628438
4637,LAGOS,MUSHIN,ILUPEJU,24-16-05-034,"184, RAILWAY LINE",71,451,True,-1,False,False,False,False,UNKNOWN,47,15,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82442/result_31223_1677504768_thumb.jpg,6.545328,3.3587248
4638,LAGOS,MUSHIN,ILUPEJU,24-16-05-036,"25, SHYLLON ST. I",79,565,True,-1,False,False,False,False,UNKNOWN,41,23,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82444/result_31225_1677505284_thumb.jpg,6.5382069,3.3617808
4639,LAGOS,MUSHIN,ILUPEJU,24-16-05-037,"25, SHYLLON ST. 11",62,427,True,-1,False,False,False,False,UNKNOWN,37,14,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82445/result_31226_1677505380_thumb.jpg,6.5382069,3.3617808
4640,LAGOS,MUSHIN,ILUPEJU,24-16-05-040,IBADAN/ILUPEJU JUNCTION I,90,473,True,-1,False,False,False,False,UNKNOWN,51,32,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82448/result_31229_1677505753_thumb.jpg,6.5395586,3.3621686
4641,LAGOS,MUSHIN,ILUPEJU,24-16-05-041,IBADAN/ILUPEJU JUNCTION II,97,518,True,-1,False,False,False,False,UNKNOWN,58,28,2,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82449/result_31230_1677505882_thumb.jpg,6.5395586,3.3621686
4642,LAGOS,MUSHIN,ILUPEJU,24-16-05-042,KOSY BETHEL PRY. SCH. I,54,256,True,-1,False,False,False,False,UNKNOWN,37,13,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82450/result_31231_1677505973_thumb.jpg,6.5387343,3.3606981
4643,LAGOS,MUSHIN,ILUPEJU,24-16-05-043,KOSY BETHEL PRY. SCH. II,85,533,True,-1,False,False,False,False,UNKNOWN,66,10,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82451/result_31232_1677502780_thumb.jpg,6.5522852,3.3955314
4644,LAGOS,MUSHIN,ILUPEJU,24-16-05-045,AJENIFUJA PRY. SCH. I,81,452,True,-1,False,False,False,False,UNKNOWN,60,15,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82453/result_31234_1677502965_thumb.jpg,6.5426318,3.3605307
4645,LAGOS,MUSHIN,ILUPEJU,24-16-05-046,AJENIFUJA PRY. SCH. II,47,334,True,-1,False,True,False,False,UNKNOWN,32,11,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82454/result_31235_1677503067_thumb.jpg,6.5320028,3.3566403
4646,LAGOS,MUSHIN,ILUPEJU,24-16-05-047,"2, OKE ARIN ST.",43,250,True,-1,False,False,False,False,UNKNOWN,29,10,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82455/result_31236_1677503213_thumb.jpg,6.5377241,3.3604853
4647,LAGOS,MUSHIN,ILUPEJU,24-16-05-048,"6, OKE ARIN ST.",84,348,True,-1,False,False,False,False,UNKNOWN,50,24,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82456/result_31237_1677503330_thumb.jpg,6.5382784,3.3604225
4648,LAGOS,MUSHIN,ILUPEJU,24-16-05-049,"11, IBITEYE ST. I",140,681,True,-1,False,False,False,False,UNKNOWN,98,33,7,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82457/result_31238_1677503446_thumb.jpg,6.5398379,3.3605997
4649,LAGOS,MUSHIN,ILUPEJU,24-16-05-051,"12, ILUPEJU ROAD",91,628,True,-1,False,False,False,False,UNKNOWN,60,25,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82459/result_31240_1677503653_thumb.jpg,6.540798,3.3612779
4650,LAGOS,MUSHIN,ILUPEJU,24-16-05-052,"8, ILUPEJU ROAD",89,586,True,-1,False,False,False,False,UNKNOWN,53,11,2,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82460/result_31241_1677504000_thumb.jpg,6.5409352,3.3614462
4651,LAGOS,MUSHIN,ILUPEJU,24-16-05-053,ILUPEJU/DALBERTO JUNCTION,33,481,True,-1,False,False,False,False,UNKNOWN,12,16,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82461/result_31242_1677504102_thumb.jpg,6.5532956,3.3546294
4652,LAGOS,MUSHIN,ILUPEJU,24-16-05-054,"11, AJEGUNLE ST.",130,607,True,-1,False,False,False,False,UNKNOWN,85,30,7,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82462/result_31243_1677504203_thumb.jpg,6.572057,3.3637894
4653,LAGOS,MUSHIN,ILUPEJU,24-16-05-055,"32, AJEGUNLE ST.",111,530,True,-1,False,False,False,False,UNKNOWN,79,23,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82463/result_31244_1677504278_thumb.jpg,6.5408433,3.3596154
4654,LAGOS,MUSHIN,ILUPEJU,24-16-05-056,"32, AJEGUNLE ST.",111,530,True,-1,False,False,False,False,UNKNOWN,52,9,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82463/result_31244_1677504278_thumb.jpg,6.5408433,3.3596154
4655,LAGOS,MUSHIN,ILUPEJU,24-16-05-057,"13, MUFUTAU ST. II",86,484,True,-1,False,False,False,False,UNKNOWN,55,11,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82465/result_31246_1677504475_thumb.jpg,6.5518253,3.3621945
4656,LAGOS,MUSHIN,ILUPEJU,24-16-05-058,"2, OLAJUBU ST. I",87,402,True,-1,False,True,False,False,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82466/result_31247_1677504570_thumb.jpg,6.5419087,3.3585907
4657,LAGOS,MUSHIN,ILUPEJU,24-16-05-059,"2, OLAJUBU ST. II",58,316,True,-1,False,False,False,False,UNKNOWN,44,13,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82467/result_31248_1677504685_thumb.jpg,6.5419087,3.3585907
4658,LAGOS,MUSHIN,OLATEJU,24-16-06-001,"73, OGUNMOKUN ST.",62,402,True,-1,False,False,False,False,UNKNOWN,43,6,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82468/result_31252_1677496204_thumb.jpg,6.5296891,3.3597729
4659,LAGOS,MUSHIN,OLATEJU,24-16-06-002,"53, OGUNMOKUN ST.",80,522,True,-1,False,False,False,False,UNKNOWN,63,15,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82469/result_31253_1677496595_thumb.jpg,6.5290182,3.3589417
4660,LAGOS,MUSHIN,OLATEJU,24-16-06-003,"4, MUSA ST.",38,331,True,-1,False,False,False,False,UNKNOWN,19,3,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82470/result_31254_1677496691_thumb.jpg,6.5191385,3.3486518
4661,LAGOS,MUSHIN,OLATEJU,24-16-06-004,"5, OGIDAN ST. I",97,477,True,-1,False,False,False,False,UNKNOWN,63,17,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82471/result_31255_1677497147_thumb.jpg,6.5311367,3.3615079
4662,LAGOS,MUSHIN,OLATEJU,24-16-06-005,"5, OGIDAN ST. II",64,347,True,-1,False,True,False,False,UNKNOWN,47,11,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82472/result_31256_1677497290_thumb.jpg,6.5378376,3.3578178
4663,LAGOS,MUSHIN,OLATEJU,24-16-06-006,"8, OLOMOWEWE ST. I",86,469,True,-1,False,False,False,False,UNKNOWN,60,16,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82473/result_31257_1677497385_thumb.jpg,6.5306258,3.3601065
4664,LAGOS,MUSHIN,OLATEJU,24-16-06-007,"8, OLOMOWEWE ST. II",83,328,True,-1,False,False,False,False,UNKNOWN,60,13,4,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82474/result_31258_1677497579_thumb.jpg,6.5297051,3.3589402
4665,LAGOS,MUSHIN,OLATEJU,24-16-06-008,"27, OLOMOWEWE ST.",79,451,True,-1,False,True,False,False,UNKNOWN,48,16,2,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82475/result_31259_1677497709_thumb.jpg,6.5296506,3.3593005
4666,LAGOS,MUSHIN,OLATEJU,24-16-06-009,"5, JINADU ST.",132,688,True,-1,False,False,False,False,UNKNOWN,95,28,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82476/result_31260_1677497784_thumb.jpg,6.530259,3.3592569
4667,LAGOS,MUSHIN,OLATEJU,24-16-06-011,"7, HANSON LANE",117,524,True,-1,False,False,False,False,UNKNOWN,82,23,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82478/result_31262_1677495703_thumb.jpg,6.5333204,3.3603809
4668,LAGOS,MUSHIN,OLATEJU,24-16-06-012,"2, COKER ST.",46,503,True,-1,False,False,False,False,UNKNOWN,35,7,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82479/result_31263_1677495816_thumb.jpg,6.5288028,3.3581758
4669,LAGOS,MUSHIN,OLATEJU,24-16-06-014,"12, COKER ST.",52,565,True,-1,False,True,False,False,UNKNOWN,40,7,2,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82481/result_31265_1677496246_thumb.jpg,6.5293229,3.3585131
4670,LAGOS,MUSHIN,OLATEJU,24-16-06-015,"15, DAMENGORO ST.",87,554,True,-1,False,False,False,False,UNKNOWN,47,24,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82482/result_31266_1677496479_thumb.jpg,6.5348623,3.3591803
4671,LAGOS,MUSHIN,OLATEJU,24-16-06-016,OLATEJU/GBENLE JUNCTION,143,605,True,-1,False,False,False,False,UNKNOWN,104,23,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82483/result_31267_1677496885_thumb.jpg,6.5344361,3.3593575
4672,LAGOS,MUSHIN,OLATEJU,24-16-06-017,"24, OLATEJU ST. I",69,458,True,-1,False,False,False,False,UNKNOWN,39,26,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82484/result_31268_1677497005_thumb.jpg,6.5323948,3.3602929
4673,LAGOS,MUSHIN,OLATEJU,24-16-06-018,"24, OLATEJU ST. II",100,568,True,-1,False,False,False,False,UNKNOWN,66,25,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82485/result_31269_1677497132_thumb.jpg,6.5358292,3.3589002
4674,LAGOS,MUSHIN,OLATEJU,24-16-06-019,"66, OLATEJU ST. I",110,635,True,-1,False,False,False,False,UNKNOWN,79,23,6,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82486/result_31270_1677497280_thumb.jpg,6.5354814,3.3590465
4675,LAGOS,MUSHIN,OLATEJU,24-16-06-020,"66, OLATEJU ST. II",102,535,True,-1,False,False,False,False,UNKNOWN,80,15,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82487/result_31271_1677497415_thumb.jpg,6.5358292,3.3589002
4676,LAGOS,MUSHIN,OLATEJU,24-16-06-023,"5, MUSTAPHA ST.",81,484,True,-1,False,False,False,False,UNKNOWN,61,11,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82490/result_31274_1677495416_thumb.jpg,6.5017222,3.3269136
4677,LAGOS,MUSHIN,OLATEJU,24-16-06-024,"165, RAILWAY LINE",70,480,True,-1,False,False,False,False,UNKNOWN,55,4,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82491/result_31275_1677495531_thumb.jpg,6.5384998,3.3584147
4678,LAGOS,MUSHIN,OLATEJU,24-16-06-025,"31, AKINBODE ST.",106,538,True,-1,False,False,False,False,UNKNOWN,50,35,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82492/result_31276_1677495653_thumb.jpg,6.5375317,3.3584555
4679,LAGOS,MUSHIN,OLATEJU,24-16-06-026,"5, TINUOLA ST.",94,454,True,-1,False,False,False,False,UNKNOWN,71,8,1,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82493/result_31277_1677495764_thumb.jpg,6.5373018,3.3594207
4680,LAGOS,MUSHIN,OLATEJU,24-16-06-027,"187, RAILWAY LINE",85,589,True,-1,False,False,False,False,UNKNOWN,48,8,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82494/result_31278_1677495864_thumb.jpg,6.5384998,3.3584147
4681,LAGOS,MUSHIN,OLATEJU,24-16-06-028,"127, RAILWAY LINE",30,310,True,-1,False,False,False,False,UNKNOWN,16,8,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82495/result_31279_1677495960_thumb.jpg,6.5384998,3.3584147
4682,LAGOS,MUSHIN,OLATEJU,24-16-06-029,"18, AKINBODE ST.",121,624,True,-1,False,True,False,False,UNKNOWN,95,15,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82496/result_31280_1677496080_thumb.jpg,6.537185,3.3589855
4683,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-001,"23, AYETORO ST.",70,291,True,-1,False,False,False,False,UNKNOWN,38,24,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82497/result_31282_1677499337_thumb.jpg,6.5328059,3.3652494
4684,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-002,"19, AYETORO ST.",73,334,True,-1,False,False,False,False,UNKNOWN,34,34,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82498/result_31283_1677499439_thumb.jpg,6.5311293,3.365344
4685,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-003,"88, RAILWAY LINE",49,194,True,-1,False,False,False,False,UNKNOWN,26,17,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82499/result_31284_1677499506_thumb.jpg,6.5311293,3.365344
4686,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-004,"1, ADESINA ST.",74,370,True,-1,False,False,False,False,UNKNOWN,42,21,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82500/result_31285_1677499582_thumb.jpg,6.5288144,3.3638109
4687,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-007,IJAYETEDO/JACOB JUNCTION,86,483,True,-1,False,False,False,False,UNKNOWN,56,16,13,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82503/result_31288_1677499754_thumb.jpg,6.5266776,3.3658547
4688,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-008,"20, COLE ST.",99,378,True,-1,False,False,False,False,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82504/result_31289_1677499820_thumb.jpg,6.5298534,3.3658153
4689,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-009,"16, COLE ST.",82,331,True,-1,True,False,False,False,UNKNOWN,45,0,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82505/result_31290_1677499870_thumb.jpg,6.5296598,3.3657476
4690,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-010,"13, AGO-OWU ST.",107,432,True,-1,False,True,False,False,UNKNOWN,63,20,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82506/result_31291_1677499924_thumb.jpg,6.5305857,3.3626076
4691,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-011,"24, GIWA ST.",89,253,True,-1,False,False,False,False,UNKNOWN,55,28,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82507/result_31292_1677499969_thumb.jpg,6.5305346,3.3642738
4692,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-012,"20, GIWA ST.",115,333,True,-1,False,False,False,False,UNKNOWN,64,41,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82508/result_31293_1677500020_thumb.jpg,6.5305908,3.3645714
4693,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-013,"43, GIWA ST.",83,315,True,-1,False,False,False,False,UNKNOWN,58,19,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82509/result_31294_1677500075_thumb.jpg,6.5303769,3.3637756
4694,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-014,"19, MATANMI ST. I",105,431,True,-1,False,False,False,False,UNKNOWN,46,47,7,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82510/result_31295_1677500140_thumb.jpg,6.5318362,3.3648364
4695,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-015,"19, MATANMI ST. II",93,340,True,-1,False,False,False,False,UNKNOWN,44,36,5,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82511/result_31296_1677500234_thumb.jpg,6.5318573,3.3648926
4696,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-016,"5, ADESINA ST.",117,618,True,-1,False,False,False,False,UNKNOWN,77,31,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82512/result_31297_1677500310_thumb.jpg,6.528799,3.3638167
4697,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-020,23 SOETAN ST.,67,285,True,-1,False,True,False,False,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82516/result_31301_1677499581_thumb.jpg,6.5315711,3.3632714
4698,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-021,"16, AROLAWUN ST.",67,253,True,-1,False,True,False,False,UNKNOWN,39,16,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82517/result_31302_1677499674_thumb.jpg,6.5319414,3.3630239
4699,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-022,"26, AROLAWUN ST.",73,260,True,-1,False,False,False,False,UNKNOWN,39,24,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82518/result_31303_1677499826_thumb.jpg,6.5322138,3.3634049
4700,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-023,"44, AROLAWUN ST.",52,117,True,-1,False,False,False,False,UNKNOWN,26,22,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82519/result_31304_1677499959_thumb.jpg,6.5331821,3.3643127
4701,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-024,ALLI/ABIDOGUN JUNCTION I,83,361,True,-1,False,False,False,False,UNKNOWN,39,30,7,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82520/result_31305_1677500050_thumb.jpg,6.53206,3.3641
4702,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-025,ALLI/ABIDOGUN JUNCTION II,76,239,True,-1,False,True,False,False,UNKNOWN,52,11,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82521/result_31306_1677500139_thumb.jpg,6.53206,3.3641
4703,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-026,"10, OJE-OWERE ST. I",75,331,True,-1,False,True,False,False,UNKNOWN,53,13,2,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82522/result_31307_1677500259_thumb.jpg,6.5308536,3.3659721
4704,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-027,"10, OJE-OWERE ST. II",50,289,True,-1,False,False,False,False,UNKNOWN,29,0,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82523/result_31308_1677500353_thumb.jpg,6.5311293,3.365344
4705,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-028,"9, CHURCH ST. I",61,320,True,-1,False,False,False,False,UNKNOWN,32,20,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82524/result_31309_1677500542_thumb.jpg,6.5333149,3.3625732
4706,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-029,"9, CHURCH ST. II",44,206,True,-1,False,False,False,False,UNKNOWN,23,9,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82525/result_31310_1677500648_thumb.jpg,6.5309457,3.3626623
4707,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-031,"2, AJEGUNLE ST.",71,308,True,-1,False,False,False,False,UNKNOWN,29,26,3,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82527/result_31312_1677500939_thumb.jpg,6.5335613,3.363042
4708,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-032,"10, AJEGUNLE ST. I",65,229,True,-1,False,False,False,False,UNKNOWN,39,18,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82528/result_31313_1677501187_thumb.jpg,6.5338058,3.3631351
4709,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-033,"10, AJEGUNLE ST. II",57,235,True,-1,False,False,False,False,UNKNOWN,30,20,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82529/result_31314_1677501315_thumb.jpg,6.5721012,3.3646304
4710,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-034,"12, SOSANYA ST.",76,413,True,-1,False,False,False,False,UNKNOWN,51,14,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82530/result_31315_1677499344_thumb.jpg,6.5344102,3.3619632
4711,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-035,"8, SOSANYA ST.",96,486,True,-1,False,False,False,False,UNKNOWN,68,15,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82531/result_31316_1677499452_thumb.jpg,6.5343295,3.3619639
4712,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-036,"10, KARIMU ST.",179,665,True,-1,False,False,False,False,UNKNOWN,107,47,9,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82532/result_31317_1677499537_thumb.jpg,6.53412,3.3637233
4713,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-037,"4, ARIKEWUYO ST. I",56,178,True,-1,False,False,False,False,UNKNOWN,41,11,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82533/result_31318_1677499623_thumb.jpg,6.5342749,3.3643815
4714,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-038,"4, ARIKEWUYO ST. II",58,203,True,-1,False,False,False,False,UNKNOWN,43,10,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82534/result_31319_1677499705_thumb.jpg,6.5342749,3.3643815
4715,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-039,"13, MAJOLATE ST.",133,567,True,-1,False,True,False,False,UNKNOWN,75,48,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82535/result_31320_1677499791_thumb.jpg,6.5337144,3.3647383
4716,LAGOS,MUSHIN,KAYODE/FADEYI,24-16-07-040,"7, AWOYOKUN ST.",99,510,True,-1,False,False,False,False,UNKNOWN,52,32,2,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/82536/result_31321_1677499874_thumb.jpg,6.5361816,3.3658863
